TenantId,"TimeGenerated [UTC]",OperationName,OperationVersion,Category,ResultType,ResultSignature,ResultDescription,CorrelationId,Identity,Location,RequestUri,ClientCorrelationId,SourceSystem,Type,"_ResourceId"
"2ee966e2-c05a-4f04-8f2a-6c9ed8aaafcc","6/5/2024, 9:21:59.326 PM",CreateOrUpdatePipeline,"2020-12-01",GatewayApiRequests,Started,,"Started executing action on /pipelines/testpipeline1.","4fcfccee-4476-4075-a890-95d616cf1841","{""applicationId"":""04b07795-8ddb-461a-bbee-02f9e1bf7b46"",""objectId"":""f8194880-c712-418f-85bb-1cae6101f6bf""}",centralus,"https://gitsynapsetesting2it.dev.azuresynapse.net/pipelines/testpipeline1?api-version=2020-12-01",,,SynapseGatewayApiRequests,"/subscriptions/c22d6c8c-cd0d-43df-b94e-1545d95cf4a3/resourcegroups/testsynapse2it/providers/microsoft.synapse/workspaces/gitsynapsetesting2it"
"2ee966e2-c05a-4f04-8f2a-6c9ed8aaafcc","6/5/2024, 9:21:59.415 PM",CreateOrUpdatePipeline,"2020-12-01",GatewayApiRequests,Succeeded,Accepted,"Successfully executed action on /pipelines/testpipeline1.","4fcfccee-4476-4075-a890-95d616cf1841","{""applicationId"":""04b07795-8ddb-461a-bbee-02f9e1bf7b46"",""objectId"":""f8194880-c712-418f-85bb-1cae6101f6bf""}",centralus,"https://gitsynapsetesting2it.dev.azuresynapse.net/pipelines/testpipeline1?api-version=2020-12-01",,,SynapseGatewayApiRequests,"/subscriptions/c22d6c8c-cd0d-43df-b94e-1545d95cf4a3/resourcegroups/testsynapse2it/providers/microsoft.synapse/workspaces/gitsynapsetesting2it"
"2ee966e2-c05a-4f04-8f2a-6c9ed8aaafcc","6/5/2024, 10:11:42.315 PM",CreateOrUpdateNotebook,"2020-12-01",GatewayApiRequests,Started,,"Started executing action on /notebooks/test1notebook.","ef3e0d4b-1c91-4633-9d7d-2003eb86eb5b","{""applicationId"":""04b07795-8ddb-461a-bbee-02f9e1bf7b46"",""objectId"":""f8194880-c712-418f-85bb-1cae6101f6bf""}",centralus,"https://gitsynapsetesting2it.dev.azuresynapse.net/notebooks/test1notebook?api-version=2020-12-01",,,SynapseGatewayApiRequests,"/subscriptions/c22d6c8c-cd0d-43df-b94e-1545d95cf4a3/resourcegroups/testsynapse2it/providers/microsoft.synapse/workspaces/gitsynapsetesting2it"
"2ee966e2-c05a-4f04-8f2a-6c9ed8aaafcc","6/5/2024, 10:11:42.466 PM",CreateOrUpdateNotebook,"2020-12-01",GatewayApiRequests,Succeeded,Accepted,"Successfully executed action on /notebooks/test1notebook.","ef3e0d4b-1c91-4633-9d7d-2003eb86eb5b","{""applicationId"":""04b07795-8ddb-461a-bbee-02f9e1bf7b46"",""objectId"":""f8194880-c712-418f-85bb-1cae6101f6bf""}",centralus,"https://gitsynapsetesting2it.dev.azuresynapse.net/notebooks/test1notebook?api-version=2020-12-01",,,SynapseGatewayApiRequests,"/subscriptions/c22d6c8c-cd0d-43df-b94e-1545d95cf4a3/resourcegroups/testsynapse2it/providers/microsoft.synapse/workspaces/gitsynapsetesting2it"
"2ee966e2-c05a-4f04-8f2a-6c9ed8aaafcc","6/5/2024, 10:16:58.965 PM",CreateOrUpdateNotebook,"2020-12-01",GatewayApiRequests,Started,,"Started executing action on /notebooks/test1notebook.","1af99b8c-45f2-4808-9a8f-81456cf467a8","{""applicationId"":""04b07795-8ddb-461a-bbee-02f9e1bf7b46"",""objectId"":""f8194880-c712-418f-85bb-1cae6101f6bf""}",centralus,"https://gitsynapsetesting2it.dev.azuresynapse.net/notebooks/test1notebook?api-version=2020-12-01",,,SynapseGatewayApiRequests,"/subscriptions/c22d6c8c-cd0d-43df-b94e-1545d95cf4a3/resourcegroups/testsynapse2it/providers/microsoft.synapse/workspaces/gitsynapsetesting2it"
"2ee966e2-c05a-4f04-8f2a-6c9ed8aaafcc","6/5/2024, 10:16:59.493 PM",CreateOrUpdateNotebook,"2020-12-01",GatewayApiRequests,Succeeded,Accepted,"Successfully executed action on /notebooks/test1notebook.","1af99b8c-45f2-4808-9a8f-81456cf467a8","{""applicationId"":""04b07795-8ddb-461a-bbee-02f9e1bf7b46"",""objectId"":""f8194880-c712-418f-85bb-1cae6101f6bf""}",centralus,"https://gitsynapsetesting2it.dev.azuresynapse.net/notebooks/test1notebook?api-version=2020-12-01",,,SynapseGatewayApiRequests,"/subscriptions/c22d6c8c-cd0d-43df-b94e-1545d95cf4a3/resourcegroups/testsynapse2it/providers/microsoft.synapse/workspaces/gitsynapsetesting2it"
"2ee966e2-c05a-4f04-8f2a-6c9ed8aaafcc","6/5/2024, 10:29:29.336 PM",CreateOrUpdateNotebook,"2020-12-01",GatewayApiRequests,Started,,"Started executing action on /notebooks/test1notebook.","5ee59a2d-2748-470a-bd5e-9382695c4321","{""applicationId"":""04b07795-8ddb-461a-bbee-02f9e1bf7b46"",""objectId"":""f8194880-c712-418f-85bb-1cae6101f6bf""}",centralus,"https://gitsynapsetesting2it.dev.azuresynapse.net/notebooks/test1notebook?api-version=2020-12-01",,,SynapseGatewayApiRequests,"/subscriptions/c22d6c8c-cd0d-43df-b94e-1545d95cf4a3/resourcegroups/testsynapse2it/providers/microsoft.synapse/workspaces/gitsynapsetesting2it"
"2ee966e2-c05a-4f04-8f2a-6c9ed8aaafcc","6/5/2024, 10:29:29.502 PM",CreateOrUpdateNotebook,"2020-12-01",GatewayApiRequests,Succeeded,Accepted,"Successfully executed action on /notebooks/test1notebook.","5ee59a2d-2748-470a-bd5e-9382695c4321","{""applicationId"":""04b07795-8ddb-461a-bbee-02f9e1bf7b46"",""objectId"":""f8194880-c712-418f-85bb-1cae6101f6bf""}",centralus,"https://gitsynapsetesting2it.dev.azuresynapse.net/notebooks/test1notebook?api-version=2020-12-01",,,SynapseGatewayApiRequests,"/subscriptions/c22d6c8c-cd0d-43df-b94e-1545d95cf4a3/resourcegroups/testsynapse2it/providers/microsoft.synapse/workspaces/gitsynapsetesting2it"
